"poisson" "fs" "time" "treatment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "weight_class" "height_class"
"37" "037_fs1" 0.1245 "amont" 6.15386911360277 "37.037_fs1" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs1" 0.1328 "amont" 6.45114766725423 "37.037_fs1" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs1" 0.1411 "amont" 6.62528437928086 "37.037_fs1" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs1" 0.1494 "amont" 6.85256282342977 "37.037_fs1" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs1" 0.1577 "amont" 6.97925418821321 "37.037_fs1" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs1" 0.166 "amont" 7.05512409742347 "37.037_fs1" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs1" 0.1743 "amont" 7.29034579463074 "37.037_fs1" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs1" 0.1826 "amont" 7.31245350809195 "37.037_fs1" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs2" 0.0083 "amont" 0 "37.037_fs2" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs2" 0.0166 "amont" 0.0245684958051662 "37.037_fs2" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs2" 0.0249 "amont" 0.402999331066056 "37.037_fs2" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs2" 0.0332 "amont" 0.881000171561517 "37.037_fs2" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs2" 0.0415 "amont" 1.58502531886312 "37.037_fs2" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs2" 0.0498 "amont" 2.55216435217497 "37.037_fs2" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs2" 0.0581 "amont" 3.62469789400051 "37.037_fs2" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs2" 0.0664 "amont" 4.65036855271097 "37.037_fs2" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs2" 0.0747 "amont" 5.62428747194706 "37.037_fs2" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs2" 0.083 "amont" 6.66833128828427 "37.037_fs2" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs2" 0.0913 "amont" 7.86078302131764 "37.037_fs2" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs2" 0.0996 "amont" 9.02090347207837 "37.037_fs2" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.0083 "amont" 0 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.0166 "amont" 0.231830525689753 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.0249 "amont" 0.762187550372585 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.0332 "amont" 1.05940199757948 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.0415 "amont" 1.62303162374274 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.0498 "amont" 2.4866065048287 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.0581 "amont" 3.05827802191537 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.0664 "amont" 3.63377866196456 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.0747 "amont" 4.33777379897469 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.083 "amont" 4.79769222516173 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.0913 "amont" 5.2188004952848 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.0996 "amont" 5.69137979954707 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.1079 "amont" 6.07422987884035 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.1162 "amont" 6.58652268099175 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.1245 "amont" 6.89829481150162 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.1328 "amont" 7.33069588422651 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"37" "037_fs3" 0.1411 "amont" 7.61994739951692 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.0083 "amont" 0 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.0166 "amont" 0.454960237923713 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.0249 "amont" 1.05431485903582 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.0332 "amont" 2.1096384901901 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.0415 "amont" 3.09148274552869 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.0498 "amont" 3.71777973445866 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.0581 "amont" 4.4927345154603 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.0664 "amont" 4.89590515161245 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.0747 "amont" 5.41339838033212 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.083 "amont" 5.95252322967005 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.0913 "amont" 6.42413368076472 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.0996 "amont" 6.90534490140938 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.1079 "amont" 7.47152009409565 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.1162 "amont" 7.82546741248904 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.1245 "amont" 8.51156548170552 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.1328 "amont" 8.8617266252322 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs1" 0.1411 "amont" 9.19885389595543 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.0083 "amont" 0 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.0166 "amont" 0.165020362790833 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.0249 "amont" 0.538867641536978 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.0332 "amont" 1.53019887705304 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.0415 "amont" 2.35856854726921 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.0498 "amont" 3.89503521946206 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.0581 "amont" 4.47033636090755 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.0664 "amont" 6.00565684768269 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.0747 "amont" 6.64554466166803 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.083 "amont" 7.92547331392025 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.0913 "amont" 9.13722142977434 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.0996 "amont" 10.0739311950164 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.1079 "amont" 11.0214928598243 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.1162 "amont" 12.1701666007784 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.1245 "amont" 13.1211093691591 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.1328 "amont" 14.0369156877629 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs2" 0.1411 "amont" 14.8666954270696 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.0083 "amont" 0 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.0166 "amont" 0.376435416018062 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.0249 "amont" 0.960779951764845 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.0332 "amont" 1.95763114454545 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.0415 "amont" 2.83862943652556 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.0498 "amont" 4.21726927353264 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.0581 "amont" 5.21238567084647 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.0664 "amont" 6.24681235100324 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.0747 "amont" 7.11418337199394 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.083 "amont" 7.95776397729212 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.0913 "amont" 8.66164248284181 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.0996 "amont" 9.37935979988451 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"38" "038_fs3" 0.1079 "amont" 9.88781858862526 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" "moyen+" "moyen+"
"39" "039_fs1" 0.0083 "amont" 0 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" "lourd" "grand"
"39" "039_fs1" 0.0166 "amont" 0.259692211582467 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" "lourd" "grand"
"39" "039_fs1" 0.0249 "amont" 0.792833951137393 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" "lourd" "grand"
"39" "039_fs1" 0.0332 "amont" 1.30752252290375 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" "lourd" "grand"
"39" "039_fs1" 0.0415 "amont" 2.0506534663581 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" "lourd" "grand"
"39" "039_fs1" 0.0498 "amont" 2.79056333531726 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" "lourd" "grand"
"39" "039_fs1" 0.0581 "amont" 3.72544057963518 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" "lourd" "grand"
