"poisson" "fs" "time" "treatment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief"
"41" "041_fs1" 24.9 "amont" 0.00593897147386035 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs1" 33.2 "amont" 0.00239168695677637 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs1" 41.5 "amont" 0.00112948252946154 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs1" 49.8 "amont" 0.000888225610715431 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs1" 58.1 "amont" -0.00110374213153731 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs1" 66.4 "amont" 0.00311154080943234 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs1" 74.7 "amont" -0.00662560515841899 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs1" 83 "amont" 0.00172099334386775 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs1" 91.3 "amont" -0.00171985746891742 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs1" 99.6 "amont" -0.00144734347641617 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs1" 107.9 "amont" 0.00129586534423959 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs1" 116.2 "amont" -0.0051328370093822 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs1" 124.5 "amont" 0.00200110966709433 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs2" 24.9 "amont" 0.00763254840037801 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs2" 33.2 "amont" -0.00150146389330123 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs2" 41.5 "amont" 0.00733878341016712 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs2" 49.8 "amont" 0.00230887574324804 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs2" 58.1 "amont" -0.00807217194170586 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs2" 66.4 "amont" 0.00491853190956547 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs2" 74.7 "amont" -0.000184696847451025 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs2" 83 "amont" -0.0035828217946821 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs2" 91.3 "amont" -0.000579396553071072 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"41" "041_fs2" 99.6 "amont" 0.00170980584497451 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2"
"42" "042_fs1" 24.9 "amont" 0.00476154208766435 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs1" 33.2 "amont" 0.00595670601826667 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs1" 41.5 "amont" -0.00320419966121457 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs1" 49.8 "amont" 0.00781651841990592 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs1" 58.1 "amont" 0.00140526008073093 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs1" 66.4 "amont" -0.00277038716204321 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs1" 74.7 "amont" -0.00441455744697648 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs1" 83 "amont" 0.00588574793972898 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs1" 91.3 "amont" -0.00612232610940176 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs1" 99.6 "amont" 0.00254088235685423 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs1" 107.9 "amont" 1.90709162485709e-05 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs1" 116.2 "amont" -0.00172043277761852 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs2" 24.9 "amont" 0.00733577232693331 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs2" 33.2 "amont" 0.00324842781239569 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs2" 41.5 "amont" -0.00266240401666696 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs2" 49.8 "amont" -0.00110419219568204 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs2" 58.1 "amont" 0.0103617284743988 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs2" 66.4 "amont" -0.0050840940089772 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs2" 74.7 "amont" -0.00221194442015877 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs2" 83 "amont" -0.00558932785455028 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs2" 91.3 "amont" 0.00333154944122121 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs2" 99.6 "amont" -0.00103440939635245 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs2" 107.9 "amont" -0.00411897261609849 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs2" 116.2 "amont" 0.00809049121803007 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs3" 24.9 "amont" 0.00816946614118619 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs3" 33.2 "amont" -0.00321910990655641 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs3" 41.5 "amont" 0.00460019144869134 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs3" 49.8 "amont" 0.000781536502496435 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs3" 58.1 "amont" -0.0021936042909644 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs3" 66.4 "amont" 0.00221554488480553 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs3" 74.7 "amont" -1.93622595579732e-05 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs3" 83 "amont" -0.00240315864377328 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs3" 91.3 "amont" 0.00122050133684383 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs3" 99.6 "amont" -0.000772934081111321 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs3" 107.9 "amont" -0.000815830348842211 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs3" 116.2 "amont" -0.00109557720380062 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 24.9 "amont" 0.00563333725572957 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 33.2 "amont" 0.00396439221313853 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 41.5 "amont" -0.00360514954818006 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 49.8 "amont" 0.00818199905053313 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 58.1 "amont" -0.00015777774301171 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 66.4 "amont" -0.00363888520239666 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 74.7 "amont" 0.00333552854910994 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 83 "amont" -0.0039191719707414 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 91.3 "amont" 0.0018713895006382 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 99.6 "amont" -0.00419342579707536 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 107.9 "amont" 0.00251874244287389 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 116.2 "amont" -0.00135263716467603 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 124.5 "amont" 0.00113475631110914 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"42" "042_fs4" 132.8 "amont" -0.00192181054427728 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2"
"45" "045_fs1" 24.9 "amont" 0.00132663024321163 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 33.2 "amont" -0.00200876211735533 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 41.5 "amont" 0.00655882091100845 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 49.8 "amont" -0.000935923617757496 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 58.1 "amont" -0.00425261025005673 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 66.4 "amont" 0.000341438451857801 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 74.7 "amont" -0.00192355242155405 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 83 "amont" -0.00162221914421693 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 91.3 "amont" 0.000273324529344843 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 99.6 "amont" -0.000923053892098006 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 107.9 "amont" 0.000124196121963389 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 116.2 "amont" -0.000265753134877024 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 124.5 "amont" -0.000707456978212077 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs1" 132.8 "amont" -0.000662042109260289 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 24.9 "amont" 0.00899619888948858 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 33.2 "amont" -0.00461347441058492 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 41.5 "amont" 0.00305666956356353 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 49.8 "amont" 0.00449779375069321 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 58.1 "amont" -0.00137237074950477 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 66.4 "amont" -0.00686899811492187 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 74.7 "amont" 0.00845481097896477 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 83 "amont" -0.00175792300404116 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 91.3 "amont" 0.00166158382762195 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 99.6 "amont" -0.00464818833857604 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 107.9 "amont" 0.00329605614286474 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 116.2 "amont" -0.00161242998004065 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 124.5 "amont" -0.00160840948015452 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 132.8 "amont" 0.00231483839601028 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 141.1 "amont" -0.00251992903285358 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs2" 149.4 "amont" 0.000547351955645764 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 24.9 "amont" 0.00922785007010349 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 33.2 "amont" -0.00112396723528807 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 41.5 "amont" -0.00214693656861396 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 49.8 "amont" 0.00210779688868145 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 58.1 "amont" 0.00226091320680157 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 66.4 "amont" -0.00242334576178254 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 74.7 "amont" -0.00298433085430574 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 83 "amont" -0.000166965410933327 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 91.3 "amont" -0.000710111172062475 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 99.6 "amont" -0.0028014903055651 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 107.9 "amont" -0.00164724141416635 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 116.2 "amont" 0.00107103963239811 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 124.5 "amont" -0.00386251967214603 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"45" "045_fs3" 132.8 "amont" 0.00297223628808473 "45.045_fs3" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2"
"46" "046_fs1" 24.9 "amont" 0.00451792118765747 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 33.2 "amont" 0.00456142468411083 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 41.5 "amont" 0.00338361191206219 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 49.8 "amont" -0.00378470872667064 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 58.1 "amont" 0.00100789223142294 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 66.4 "amont" -0.00116330944926235 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 74.7 "amont" 0.0013657095079808 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 83 "amont" -0.00568319126279854 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 91.3 "amont" 0.0037791858895742 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 99.6 "amont" -0.000707672782376215 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 107.9 "amont" -0.00424562745024603 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 116.2 "amont" 0.00148556539034586 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 124.5 "amont" -0.00329052715957462 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 132.8 "amont" 0.000256155020186178 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 141.1 "amont" -0.000738294921235502 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 149.4 "amont" -0.00138566501572403 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs1" 157.7 "amont" 0.000189310777161561 "46.046_fs1" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 24.9 "amont" 0.00402531446793371 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 33.2 "amont" 0.00625921068912098 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 41.5 "amont" 0.0050481407598962 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 49.8 "amont" -0.00746816841719644 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 58.1 "amont" 0.00231187294583963 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 66.4 "amont" -0.00197106794128567 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 74.7 "amont" 0.00102419387978917 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 83 "amont" -0.00265870760749373 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 91.3 "amont" 1.47573357650086e-05 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 99.6 "amont" 0.000721803269969919 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 107.9 "amont" -0.00227190632366317 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 116.2 "amont" -0.000481961450074864 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs2" 124.5 "amont" -0.00203198531816941 "46.046_fs2" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 24.9 "amont" 0.0034210255130037 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 33.2 "amont" 0.000971171266007729 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 41.5 "amont" 0.00636427575182925 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 49.8 "amont" -0.000606875965046245 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 58.1 "amont" 0.00162696588936093 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 66.4 "amont" 0.00283884422417215 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 74.7 "amont" -0.0041387317800088 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 83 "amont" -0.00145747796642501 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 91.3 "amont" -0.00328878187592831 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 99.6 "amont" -0.000118585638589685 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 107.9 "amont" -0.000745543468792335 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 116.2 "amont" 0.00120030128079809 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 124.5 "amont" -0.0026251365361743 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 132.8 "amont" -0.000769973536691941 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"46" "046_fs3" 141.1 "amont" -0.00212679453514623 "46.046_fs3" "Lees Athas" "Lees Athas.amont" 7.361 90.906 "17.2" "2"
"167" "167_fs1" 24.9 "aval" 0.00647225356693268 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 33.2 "aval" 0.000597688345730915 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 41.5 "aval" 0.00221440486553986 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 49.8 "aval" -0.00528519856125093 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 58.1 "aval" 0.000234889536393991 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 66.4 "aval" -0.0024325181312359 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 74.7 "aval" 0.00179160385025926 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 83 "aval" -0.00265735551325556 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 91.3 "aval" 0.000320470347782027 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 99.6 "aval" 0.000359713072858139 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 107.9 "aval" -0.00143167323082598 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 116.2 "aval" 0.000684694918270804 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 124.5 "aval" -0.00333462280522784 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 132.8 "aval" 0.0018098861819907 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs1" 141.1 "aval" -0.000659914623921466 "167.167_fs1" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs2" 24.9 "aval" 0.00879208930988241 "167.167_fs2" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs2" 33.2 "aval" -0.00131839626071499 "167.167_fs2" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs2" 41.5 "aval" 0.0103269859140957 "167.167_fs2" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs2" 49.8 "aval" -0.0114987950464839 "167.167_fs2" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs2" 58.1 "aval" 0.00905538210821752 "167.167_fs2" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs2" 66.4 "aval" -0.00794853652337773 "167.167_fs2" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs2" 74.7 "aval" 0.00061196554861739 "167.167_fs2" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs2" 83 "aval" 0.000726172757334236 "167.167_fs2" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
"167" "167_fs2" 91.3 "aval" -0.00106526459853736 "167.167_fs2" "Cauterets" "Cauterets.aval" 4.136 76.319 "18.8" "8"
