"treatment" "poisson" "fs" "time" "segment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief"
"amont" "21" "021_fs2" 9 "segment_06_pts_120-139" 139.543732050899 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 10 "segment_06_pts_120-139" 140.30844514452 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 1 "segment_07_pts_140-156" 0 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 2 "segment_07_pts_140-156" 2.83711951182762 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 3 "segment_07_pts_140-156" 38.1415432244549 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 4 "segment_07_pts_140-156" 42.2597640220927 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 5 "segment_07_pts_140-156" 84.8949047028546 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 6 "segment_07_pts_140-156" 145.997829603326 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 7 "segment_07_pts_140-156" 175.563464751301 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 8 "segment_07_pts_140-156" 204.453134484984 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 9 "segment_07_pts_140-156" 210.134992109326 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 10 "segment_07_pts_140-156" 219.355032705929 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 1 "segment_08_pts_157-170" 0 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 2 "segment_08_pts_157-170" 5.52785480081513 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 3 "segment_08_pts_157-170" 38.9314980919641 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 4 "segment_08_pts_157-170" 54.0265675366986 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 5 "segment_08_pts_157-170" 74.0601233419749 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 6 "segment_08_pts_157-170" 140.482564200721 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 7 "segment_08_pts_157-170" 150.344575675398 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 8 "segment_08_pts_157-170" 188.03482766069 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 9 "segment_08_pts_157-170" 209.418782131524 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 10 "segment_08_pts_157-170" 222.304881401188 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 1 "segment_09_pts_171-179" 0 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 2 "segment_09_pts_171-179" 2.85017857936805 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 3 "segment_09_pts_171-179" 35.5572592187275 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 4 "segment_09_pts_171-179" 49.2741868356532 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 5 "segment_09_pts_171-179" 52.7767369717968 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 6 "segment_09_pts_171-179" 115.532597011562 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 7 "segment_09_pts_171-179" 156.394444057047 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 8 "segment_09_pts_171-179" 197.642122910531 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 9 "segment_09_pts_171-179" 224.543740550838 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 10 "segment_09_pts_171-179" 228.4939581784 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 1 "segment_10_pts_180-185" 0 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 2 "segment_10_pts_180-185" 0.240729963982332 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 3 "segment_10_pts_180-185" 31.9569086130166 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 4 "segment_10_pts_180-185" 48.0890247613145 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 5 "segment_10_pts_180-185" 54.7904687099808 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 6 "segment_10_pts_180-185" 106.039593166847 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 7 "segment_10_pts_180-185" 157.428573070809 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 8 "segment_10_pts_180-185" 176.547637013404 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 9 "segment_10_pts_180-185" 204.337633821122 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 10 "segment_10_pts_180-185" 212.871190929612 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 1 "segment_11_pts_186-190" 0 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 2 "segment_11_pts_186-190" 5.22936746399827 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 3 "segment_11_pts_186-190" 30.498531871505 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 4 "segment_11_pts_186-190" 53.9013129228036 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 5 "segment_11_pts_186-190" 69.6834289613887 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 6 "segment_11_pts_186-190" 110.87278923407 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 7 "segment_11_pts_186-190" 173.230582087131 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 8 "segment_11_pts_186-190" 174.174046081474 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 9 "segment_11_pts_186-190" 203.590080626057 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 10 "segment_11_pts_186-190" 222.597980058294 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 1 "segment_12_pts_191-200" 0 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 2 "segment_12_pts_191-200" 10.7598801864728 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 3 "segment_12_pts_191-200" 25.1429994805006 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 4 "segment_12_pts_191-200" 60.2508346474512 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 5 "segment_12_pts_191-200" 90.6051859302431 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 6 "segment_12_pts_191-200" 141.538264458448 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 7 "segment_12_pts_191-200" 198.232212339984 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 8 "segment_12_pts_191-200" 221.40684588807 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 9 "segment_12_pts_191-200" 254.899024160498 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs2" 10 "segment_12_pts_191-200" 286.689813074042 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 1 "segment_01_pts_1-27" 0 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 2 "segment_01_pts_1-27" 23.6892738153894 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 3 "segment_01_pts_1-27" 32.1552387053397 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 4 "segment_01_pts_1-27" 67.6148085446037 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 5 "segment_01_pts_1-27" 84.0094650218082 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 6 "segment_01_pts_1-27" 85.0250970423525 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 7 "segment_01_pts_1-27" 94.1246043519947 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 8 "segment_01_pts_1-27" 108.94538459372 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 9 "segment_01_pts_1-27" 133.366838531067 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 10 "segment_01_pts_1-27" 147.964960518939 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 11 "segment_01_pts_1-27" 158.984305327909 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 1 "segment_02_pts_28-53" 0 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 2 "segment_02_pts_28-53" 23.5543906222366 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 3 "segment_02_pts_28-53" 49.9001476562877 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 4 "segment_02_pts_28-53" 98.1857388081686 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 5 "segment_02_pts_28-53" 104.851009346011 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 6 "segment_02_pts_28-53" 115.444440699528 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 7 "segment_02_pts_28-53" 122.739269651356 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 8 "segment_02_pts_28-53" 138.736826503782 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 9 "segment_02_pts_28-53" 150.836849033068 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 10 "segment_02_pts_28-53" 172.549820148201 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 11 "segment_02_pts_28-53" 191.632671309705 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 1 "segment_03_pts_54-76" 0 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 2 "segment_03_pts_54-76" 15.158670918267 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 3 "segment_03_pts_54-76" 60.5322769060877 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 4 "segment_03_pts_54-76" 88.4339852765269 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 5 "segment_03_pts_54-76" 127.700296397574 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 6 "segment_03_pts_54-76" 138.267306537592 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 7 "segment_03_pts_54-76" 139.305264781404 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 8 "segment_03_pts_54-76" 149.107621162273 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 9 "segment_03_pts_54-76" 163.13875808782 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 10 "segment_03_pts_54-76" 180.413301473084 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 11 "segment_03_pts_54-76" 193.939428565174 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 1 "segment_04_pts_77-98" 0 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 2 "segment_04_pts_77-98" 1.61757532689327 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 3 "segment_04_pts_77-98" 26.2186123282352 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 4 "segment_04_pts_77-98" 58.0584954036189 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 5 "segment_04_pts_77-98" 117.518766497085 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 6 "segment_04_pts_77-98" 129.563534218025 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 7 "segment_04_pts_77-98" 147.850983284559 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 8 "segment_04_pts_77-98" 153.135335547385 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 9 "segment_04_pts_77-98" 166.928828678291 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 10 "segment_04_pts_77-98" 178.186211502361 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 11 "segment_04_pts_77-98" 191.845305101605 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 1 "segment_05_pts_99-119" 0 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 2 "segment_05_pts_99-119" 18.167020912208 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 3 "segment_05_pts_99-119" 34.0927407417025 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 4 "segment_05_pts_99-119" 67.079624759809 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 5 "segment_05_pts_99-119" 84.2419567756126 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 6 "segment_05_pts_99-119" 113.279712853345 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 7 "segment_05_pts_99-119" 127.087682425458 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 8 "segment_05_pts_99-119" 131.376388214769 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 9 "segment_05_pts_99-119" 134.163307745948 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 10 "segment_05_pts_99-119" 155.434289864008 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 11 "segment_05_pts_99-119" 158.907970632996 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 1 "segment_06_pts_120-139" 0 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"amont" "21" "021_fs3" 2 "segment_06_pts_120-139" 21.2149686852179 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
