"treatment" "poisson" "fs" "time" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "absY" "weight_class" "height_class"
"amont" "40" "040_fs2" 6 -12.3740838200343 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 12.3740838200343 "moyen+" "moyen+"
"amont" "40" "040_fs2" 7 -35.7470614842367 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 35.7470614842367 "moyen+" "moyen+"
"amont" "40" "040_fs2" 8 -56.6906167646058 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 56.6906167646058 "moyen+" "moyen+"
"amont" "40" "040_fs2" 9 -53.4647973287389 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 53.4647973287389 "moyen+" "moyen+"
"amont" "40" "040_fs2" 10 -45.5795604007602 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 45.5795604007602 "moyen+" "moyen+"
"amont" "40" "040_fs2" 11 -33.4889835748079 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 33.4889835748079 "moyen+" "moyen+"
"amont" "40" "040_fs2" 12 -22.4574776897774 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 22.4574776897774 "moyen+" "moyen+"
"amont" "40" "040_fs2" 13 -15.2228366767384 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 15.2228366767384 "moyen+" "moyen+"
"amont" "40" "040_fs2" 14 -3.39032477077396 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 3.39032477077396 "moyen+" "moyen+"
"amont" "40" "040_fs2" 15 5.04597533666094 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 5.04597533666094 "moyen+" "moyen+"
"amont" "40" "040_fs2" 16 14.2345224166475 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 14.2345224166475 "moyen+" "moyen+"
"amont" "40" "040_fs2" 17 17.9001266665515 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 17.9001266665515 "moyen+" "moyen+"
"amont" "40" "040_fs2" 18 24.3404341398653 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 24.3404341398653 "moyen+" "moyen+"
"amont" "40" "040_fs3" 1 -10.8558096184522 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 10.8558096184522 "moyen+" "moyen+"
"amont" "40" "040_fs3" 2 -7.15766387070096 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 7.15766387070096 "moyen+" "moyen+"
"amont" "40" "040_fs3" 3 39.7429792049381 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 39.7429792049381 "moyen+" "moyen+"
"amont" "40" "040_fs3" 4 105.104861826555 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 105.104861826555 "moyen+" "moyen+"
"amont" "40" "040_fs3" 5 93.2284555527373 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 93.2284555527373 "moyen+" "moyen+"
"amont" "40" "040_fs3" 6 18.8880940606796 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 18.8880940606796 "moyen+" "moyen+"
"amont" "40" "040_fs3" 7 -41.5137226589031 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 41.5137226589031 "moyen+" "moyen+"
"amont" "40" "040_fs3" 8 -67.8472013710575 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 67.8472013710575 "moyen+" "moyen+"
"amont" "40" "040_fs3" 9 -71.2874415355262 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 71.2874415355262 "moyen+" "moyen+"
"amont" "40" "040_fs3" 10 -58.8367246600998 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 58.8367246600998 "moyen+" "moyen+"
"amont" "40" "040_fs3" 11 -45.2458906980849 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 45.2458906980849 "moyen+" "moyen+"
"amont" "40" "040_fs3" 12 -31.1429991308745 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 31.1429991308745 "moyen+" "moyen+"
"amont" "40" "040_fs3" 13 -23.9410978458646 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 23.9410978458646 "moyen+" "moyen+"
"amont" "40" "040_fs3" 14 -18.7840316639533 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 18.7840316639533 "moyen+" "moyen+"
"amont" "40" "040_fs3" 15 -14.6414465166585 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 14.6414465166585 "moyen+" "moyen+"
"amont" "40" "040_fs3" 16 -11.4173868528301 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 11.4173868528301 "moyen+" "moyen+"
"amont" "40" "040_fs3" 17 -11.2971833964433 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 11.2971833964433 "moyen+" "moyen+"
"amont" "40" "040_fs4" 1 25.684753296789 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 25.684753296789 "moyen+" "moyen+"
"amont" "40" "040_fs4" 2 39.7868694191784 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 39.7868694191784 "moyen+" "moyen+"
"amont" "40" "040_fs4" 3 84.8050462048313 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 84.8050462048313 "moyen+" "moyen+"
"amont" "40" "040_fs4" 4 102.102330550404 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 102.102330550404 "moyen+" "moyen+"
"amont" "40" "040_fs4" 5 53.6812679654106 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 53.6812679654106 "moyen+" "moyen+"
"amont" "40" "040_fs4" 6 -4.87600368050704 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 4.87600368050704 "moyen+" "moyen+"
"amont" "40" "040_fs4" 7 -41.3403607438221 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 41.3403607438221 "moyen+" "moyen+"
"amont" "40" "040_fs4" 8 -68.8660935649941 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 68.8660935649941 "moyen+" "moyen+"
"amont" "40" "040_fs4" 9 -71.4743214080092 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 71.4743214080092 "moyen+" "moyen+"
"amont" "40" "040_fs4" 10 -58.0704500665959 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 58.0704500665959 "moyen+" "moyen+"
"amont" "40" "040_fs4" 11 -45.0007219785842 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 45.0007219785842 "moyen+" "moyen+"
"amont" "40" "040_fs4" 12 -35.2248603827975 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 35.2248603827975 "moyen+" "moyen+"
"amont" "40" "040_fs4" 13 -22.2377844272943 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 22.2377844272943 "moyen+" "moyen+"
"amont" "40" "040_fs4" 14 -10.3869363410625 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 10.3869363410625 "moyen+" "moyen+"
"amont" "40" "040_fs4" 15 -0.19566474790804 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 0.19566474790804 "moyen+" "moyen+"
"amont" "40" "040_fs4" 16 8.44777294619286 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 8.44777294619286 "moyen+" "moyen+"
"amont" "41" "041_fs1" 1 -3.56702201908823 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 3.56702201908823 "moyen+" "moyen+"
"amont" "41" "041_fs1" 2 -9.19435025997842 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 9.19435025997842 "moyen+" "moyen+"
"amont" "41" "041_fs1" 3 -50.0177973201618 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 50.0177973201618 "moyen+" "moyen+"
"amont" "41" "041_fs1" 4 -94.558381240223 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 94.558381240223 "moyen+" "moyen+"
"amont" "41" "041_fs1" 5 -59.7804548769686 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 59.7804548769686 "moyen+" "moyen+"
"amont" "41" "041_fs1" 6 -4.6222599684497 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 4.6222599684497 "moyen+" "moyen+"
"amont" "41" "041_fs1" 7 29.2506866721527 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 29.2506866721527 "moyen+" "moyen+"
"amont" "41" "041_fs1" 8 46.3332151749644 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 46.3332151749644 "moyen+" "moyen+"
"amont" "41" "041_fs1" 9 42.4270871060726 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 42.4270871060726 "moyen+" "moyen+"
"amont" "41" "041_fs1" 10 37.9591138833884 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 37.9591138833884 "moyen+" "moyen+"
"amont" "41" "041_fs1" 11 36.9364573696064 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 36.9364573696064 "moyen+" "moyen+"
"amont" "41" "041_fs1" 12 30.6313580337466 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 30.6313580337466 "moyen+" "moyen+"
"amont" "41" "041_fs1" 13 21.8580501450581 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 21.8580501450581 "moyen+" "moyen+"
"amont" "41" "041_fs1" 14 21.0876674444641 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 21.0876674444641 "moyen+" "moyen+"
"amont" "41" "041_fs1" 15 13.9405951212675 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 13.9405951212675 "moyen+" "moyen+"
"amont" "41" "041_fs2" 1 -16.0525686688151 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 16.0525686688151 "moyen+" "moyen+"
"amont" "41" "041_fs2" 2 -0.68965742830801 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 0.68965742830801 "moyen+" "moyen+"
"amont" "41" "041_fs2" 3 53.8393838456831 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 53.8393838456831 "moyen+" "moyen+"
"amont" "41" "041_fs2" 4 78.045084499519 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 78.045084499519 "moyen+" "moyen+"
"amont" "41" "041_fs2" 5 21.3876204496754 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 21.3876204496754 "moyen+" "moyen+"
"amont" "41" "041_fs2" 6 -52.7790795822235 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 52.7790795822235 "moyen+" "moyen+"
"amont" "41" "041_fs2" 7 -66.1627893436169 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 66.1627893436169 "moyen+" "moyen+"
"amont" "41" "041_fs2" 8 -33.8263462697986 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 33.8263462697986 "moyen+" "moyen+"
"amont" "41" "041_fs2" 9 0.79311306689695 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 0.79311306689695 "moyen+" "moyen+"
"amont" "41" "041_fs2" 10 11.4361607055116 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 11.4361607055116 "moyen+" "moyen+"
"amont" "41" "041_fs2" 11 14.7486084286788 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 14.7486084286788 "moyen+" "moyen+"
"amont" "41" "041_fs2" 12 -0.887917694468257 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 0.887917694468257 "moyen+" "moyen+"
"amont" "42" "042_fs1" 1 5.35472802436439 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 5.35472802436439 "moyen+" "moyen+"
"amont" "42" "042_fs1" 2 18.1096759079405 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 18.1096759079405 "moyen+" "moyen+"
"amont" "42" "042_fs1" 3 62.6453117332912 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 62.6453117332912 "moyen+" "moyen+"
"amont" "42" "042_fs1" 4 110.75936901649 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 110.75936901649 "moyen+" "moyen+"
"amont" "42" "042_fs1" 5 114.998434892422 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 114.998434892422 "moyen+" "moyen+"
"amont" "42" "042_fs1" 6 43.8298222328264 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 43.8298222328264 "moyen+" "moyen+"
"amont" "42" "042_fs1" 7 -27.2636777381191 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 27.2636777381191 "moyen+" "moyen+"
"amont" "42" "042_fs1" 8 -44.9835862725726 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 44.9835862725726 "moyen+" "moyen+"
"amont" "42" "042_fs1" 9 -33.968135552371 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 33.968135552371 "moyen+" "moyen+"
"amont" "42" "042_fs1" 10 -1.70117976163263 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 1.70117976163263 "moyen+" "moyen+"
"amont" "42" "042_fs1" 11 23.7065272207085 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 23.7065272207085 "moyen+" "moyen+"
"amont" "42" "042_fs1" 12 49.7749993709806 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 49.7749993709806 "moyen+" "moyen+"
"amont" "42" "042_fs1" 13 70.6110956378432 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 70.6110956378432 "moyen+" "moyen+"
"amont" "42" "042_fs1" 14 78.4292493864259 "42.042_fs1" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 78.4292493864259 "moyen+" "moyen+"
"amont" "42" "042_fs2" 1 -16.7385081117804 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 16.7385081117804 "moyen+" "moyen+"
"amont" "42" "042_fs2" 2 -2.57652697004244 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 2.57652697004244 "moyen+" "moyen+"
"amont" "42" "042_fs2" 3 56.7785893004107 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 56.7785893004107 "moyen+" "moyen+"
"amont" "42" "042_fs2" 4 116.826937327021 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 116.826937327021 "moyen+" "moyen+"
"amont" "42" "042_fs2" 5 123.099376147384 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 123.099376147384 "moyen+" "moyen+"
"amont" "42" "042_fs2" 6 88.098619648182 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 88.098619648182 "moyen+" "moyen+"
"amont" "42" "042_fs2" 7 -3.18538013942924 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 3.18538013942924 "moyen+" "moyen+"
"amont" "42" "042_fs2" 8 -46.1824907410593 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 46.1824907410593 "moyen+" "moyen+"
"amont" "42" "042_fs2" 9 -51.4585054532536 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 51.4585054532536 "moyen+" "moyen+"
"amont" "42" "042_fs2" 10 -50.4442555001357 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 50.4442555001357 "moyen+" "moyen+"
"amont" "42" "042_fs2" 11 -42.0336742390566 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 42.0336742390566 "moyen+" "moyen+"
"amont" "42" "042_fs2" 12 -33.8093251329412 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 33.8093251329412 "moyen+" "moyen+"
"amont" "42" "042_fs2" 13 -36.1271959124393 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 36.1271959124393 "moyen+" "moyen+"
"amont" "42" "042_fs2" 14 -10.6462074217275 "42.042_fs2" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 10.6462074217275 "moyen+" "moyen+"
"amont" "42" "042_fs3" 1 -22.6012179155042 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 22.6012179155042 "moyen+" "moyen+"
"amont" "42" "042_fs3" 2 -12.8053513619953 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 12.8053513619953 "moyen+" "moyen+"
"amont" "42" "042_fs3" 3 40.4444527508742 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 40.4444527508742 "moyen+" "moyen+"
"amont" "42" "042_fs3" 4 92.1153718529557 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 92.1153718529557 "moyen+" "moyen+"
"amont" "42" "042_fs3" 5 114.241829670954 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 114.241829670954 "moyen+" "moyen+"
"amont" "42" "042_fs3" 6 84.5396514170371 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 84.5396514170371 "moyen+" "moyen+"
"amont" "42" "042_fs3" 7 42.269382052288 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 42.269382052288 "moyen+" "moyen+"
"amont" "42" "042_fs3" 8 7.85619667031767 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 7.85619667031767 "moyen+" "moyen+"
"amont" "42" "042_fs3" 9 -9.77586157136022 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 9.77586157136022 "moyen+" "moyen+"
"amont" "42" "042_fs3" 10 -10.1540162206304 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 10.1540162206304 "moyen+" "moyen+"
"amont" "42" "042_fs3" 11 4.4042436696285 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 4.4042436696285 "moyen+" "moyen+"
"amont" "42" "042_fs3" 12 14.5107605006876 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 14.5107605006876 "moyen+" "moyen+"
"amont" "42" "042_fs3" 13 25.1634226861889 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 25.1634226861889 "moyen+" "moyen+"
"amont" "42" "042_fs3" 14 31.6976611175879 "42.042_fs3" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 31.6976611175879 "moyen+" "moyen+"
"amont" "42" "042_fs4" 1 19.9047751061949 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 19.9047751061949 "moyen+" "moyen+"
"amont" "42" "042_fs4" 2 28.7430876550187 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 28.7430876550187 "moyen+" "moyen+"
"amont" "42" "042_fs4" 3 69.1219028914439 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 69.1219028914439 "moyen+" "moyen+"
"amont" "42" "042_fs4" 4 118.119952178751 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 118.119952178751 "moyen+" "moyen+"
"amont" "42" "042_fs4" 5 133.635159787346 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 133.635159787346 "moyen+" "moyen+"
"amont" "42" "042_fs4" 6 84.741948947461 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 84.741948947461 "moyen+" "moyen+"
"amont" "42" "042_fs4" 7 17.1982287703798 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 17.1982287703798 "moyen+" "moyen+"
"amont" "42" "042_fs4" 8 -11.9858562935109 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 11.9858562935109 "moyen+" "moyen+"
"amont" "42" "042_fs4" 9 -31.2496943954585 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 31.2496943954585 "moyen+" "moyen+"
"amont" "42" "042_fs4" 10 -22.5694671177302 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 22.5694671177302 "moyen+" "moyen+"
"amont" "42" "042_fs4" 11 -22.9631710432106 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 22.9631710432106 "moyen+" "moyen+"
"amont" "42" "042_fs4" 12 -11.8480792986308 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 11.8480792986308 "moyen+" "moyen+"
"amont" "42" "042_fs4" 13 -1.46505615635579 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 1.46505615635579 "moyen+" "moyen+"
"amont" "42" "042_fs4" 14 4.63574781689175 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 4.63574781689175 "moyen+" "moyen+"
"amont" "42" "042_fs4" 15 8.01857368914429 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 8.01857368914429 "moyen+" "moyen+"
"amont" "42" "042_fs4" 16 9.80351800980469 "42.042_fs4" "Lees Athas" "Lees Athas.amont" 7.464 91.308 "15.9" "2" 9.80351800980469 "moyen+" "moyen+"
"amont" "45" "045_fs1" 1 -12.5807218539016 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 12.5807218539016 "moyen-" "moyen-"
"amont" "45" "045_fs1" 2 -44.1740657063154 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 44.1740657063154 "moyen-" "moyen-"
"amont" "45" "045_fs1" 3 -86.7309628936304 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 86.7309628936304 "moyen-" "moyen-"
"amont" "45" "045_fs1" 4 -103.43578850471 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 103.43578850471 "moyen-" "moyen-"
"amont" "45" "045_fs1" 5 -48.8591902645746 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 48.8591902645746 "moyen-" "moyen-"
"amont" "45" "045_fs1" 6 14.3245951528966 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 14.3245951528966 "moyen-" "moyen-"
"amont" "45" "045_fs1" 7 43.2933383634968 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 43.2933383634968 "moyen-" "moyen-"
"amont" "45" "045_fs1" 8 62.8639677509691 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 62.8639677509691 "moyen-" "moyen-"
"amont" "45" "045_fs1" 9 74.2398724896354 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 74.2398724896354 "moyen-" "moyen-"
"amont" "45" "045_fs1" 10 80.0153744464349 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 80.0153744464349 "moyen-" "moyen-"
"amont" "45" "045_fs1" 11 81.832162484875 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 81.832162484875 "moyen-" "moyen-"
"amont" "45" "045_fs1" 12 86.1271389464287 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 86.1271389464287 "moyen-" "moyen-"
"amont" "45" "045_fs1" 13 88.615171388543 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 88.615171388543 "moyen-" "moyen-"
"amont" "45" "045_fs1" 14 85.5156220376996 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 85.5156220376996 "moyen-" "moyen-"
"amont" "45" "045_fs1" 15 84.4658531541778 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 84.4658531541778 "moyen-" "moyen-"
"amont" "45" "045_fs1" 16 82.1402461594948 "45.045_fs1" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 82.1402461594948 "moyen-" "moyen-"
"amont" "45" "045_fs2" 1 5.2910659881093 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 5.2910659881093 "moyen-" "moyen-"
"amont" "45" "045_fs2" 2 1.67637560377381 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 1.67637560377381 "moyen-" "moyen-"
"amont" "45" "045_fs2" 3 -51.6927012080238 "45.045_fs2" "Lees Athas" "Lees Athas.amont" 4.653 79.09 "17.1" "2" 51.6927012080238 "moyen-" "moyen-"
